id,Key Phrase,Response,Question ID,Researcher 1,Grade 1,Researcher 2,Grade 2,Researcher 3,Grade 3,Researcher 4,Grade 4,Score out of 4
iAPVFKOVuUVgpQqWrV4e,Each neuron gets excited by sounds from one small region of space,"Owls detect sound in the horizontal and vertical range, what helps them detect sound is when the sound reaches both ears additionally one is better for sounds above the owl and other ear is better for sounds below the owl, the sounds later then get processed in the mid brain, talons move, the owl's face is the most visually appealing as had , owls human same in azimuth but owl 3 time better in elevation,",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
iGHzkyY8ah5GiphGJnQB,Barn owl locates sounds better than other tested animals,"Owls detect sound in the horizontal and vertical range, what helps them detect sound is when the sound reaches both ears additionally one is better for sounds above the owl and other ear is better for sounds below the owl, the sounds later then get processed in the mid brain, talons move, the owl's face is the most visually appealing as had , owls human same in azimuth but owl 3 time better in elevation,",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
iIULUKj15Jn1cK8ohAbu,"In completely dark experimental chamber, owl swoops down on mouse","The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Amelia Henriques,0,Tirdad Barghi,0,Jessica Cai,0,Iman YeckehZaare,0,0
icsaI2nCJ377f4TOmZKx,The entire elaborate facial structure is hidden under a layer of particularly fine feathers,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Amelia Henriques,0,Tirdad Barghi,0,Jessica Cai,1,Ziyi Wang,0,1
iepzL1KsD9DJa7Scxk9f,Barn owl face plays most important role in locating prey,"Owls detect sound in the horizontal and vertical range, what helps them detect sound is when the sound reaches both ears additionally one is better for sounds above the owl and other ear is better for sounds below the owl, the sounds later then get processed in the mid brain, talons move, the owl's face is the most visually appealing as had , owls human same in azimuth but owl 3 time better in elevation,",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
ihjtRsnx2NPsxFZWjP8f,Left ear more sensitive to sounds from below,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,1,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,1
jDjuSm5HKQCucWH03wDf,Sound processing in neural networks involves transformation of sensory cues into map of space,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
jGXb3E7jXGM58Sb4y6lN,Network of neurons is arranged in the form of a map of space,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Jessica Cai,0,Tirdad Barghi,0,Benjamin Brown,0,Cynthia Lee,0,0
jHSzsspBAC7tbjWszRo4,The face structure of barn owls contains two troughs,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Ember Shan,0,Xiaowen Yuan,0,Shaobo Liang,1,Benjamin Brown,1,Tirdad Barghi
jJKlDdWGzE6V0DXiyBzt,Barn owl must locate prey quickly in horizontal plane,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Amelia Henriques,0,Tirdad Barghi,0,Jessica Cai,1,Ziyi Wang,0,1
jK5agaBFbiDnXDMSbJxq,Barn owl's life depends on hearing,"Owls detect sound in the horizontal and vertical range, what helps them detect sound is when the sound reaches both ears additionally one is better for sounds above the owl and other ear is better for sounds below the owl, the sounds later then get processed in the mid brain, talons move, the owl's face is the most visually appealing as had , owls human same in azimuth but owl 3 time better in elevation,",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,1,Jessica Cai,0,Ziyi Wang,1,Xiaowen Yuan,1,3
jQAZyK7r05qW4uFtDMXb,Barn owl locates prey similarly to predators that hunt on the ground,"the talons of the owl can readjust quickly providing proof of the owl's exceptional hearing abilities, the face is the most visually appealing feature on the owl, the ears of the owl are covered by a thin covering to let sound in, the different ears are more primed to hear different things, for example on ear hears sounds above better the other ear hears sounds below better, the owl is able to visualize the lovcation of its prey based on when the sounds from the prey reach each ear, these owl hear about the same as humans on the horizontal plane but hear three times better than humans in the vertical plane
",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Ziyi Wang,0,Ember Shan,0,Xiaowen Yuan,0,0
jSgJooOldzQ5oNGzIab1,Barn owl face feathers arrayed in tightly packed rows,"Owls detect sound in the horizontal and vertical range, what helps them detect sound is when the sound reaches both ears additionally one is better for sounds above the owl and other ear is better for sounds below the owl, the sounds later then get processed in the mid brain, talons move, the owl's face is the most visually appealing as had , owls human same in azimuth but owl 3 time better in elevation,",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
jWvAcBIvVjpZBLFoaEuH,Realigning talons implies identification of sound source with extreme accuracy,"Owls detect sound in the horizontal and vertical range, what helps them detect sound is when the sound reaches both ears additionally one is better for sounds above the owl and other ear is better for sounds below the owl, the sounds later then get processed in the mid brain, talons move, the owl's face is the most visually appealing as had , owls human same in azimuth but owl 3 time better in elevation,",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,1,Ziyi Wang,0,Xiaowen Yuan,1,2
jjWVZtN5Jup9N62plMwJ,Barn owl locates prey similarly to predators that hunt on the ground,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
jqZzdVl5oOyP3VbUY5dc,Barn owls measure differences in loudness to offer clues for horizontal location,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Shaobo Liang,0,Benjamin Brown,0,Ziyi Wang,0,Tirdad Barghi,0,0
jzLmPsZFMZCvyJk1Ezu6,Ability to realign talons when mouse turns and runs in different direction,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Amelia Henriques,1,Tirdad Barghi,1,Jessica Cai,1,Ziyi Wang,1,4
kVJWZfpCtZWu191GNQXV,Barn owl face plays most important role in locating prey,"The barn owl first has amazing hunting capabilities. It is equipped with hearing that helps him see with his ears. The owl is able to change the direction of fight and flight without using its eyes. It is able to readjust its talons to where the prey is moving with these hearing capabilities. It has specific features on its face that channel sounds into his ears that are different than each other. One hears noises abobve and the other hears noises below. With these he is able to react quickly on the horizontal plane. His reaction time in the air is equal to that of a human but on the azimuth level it is three times a human. Because of this unique evolved skill set, he is able to survive in the habitat he was built for because of the prey that he targets. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Xiaowen Yuan,1,Ziyi Wang,0,Jeffery Phonn,0,1
kciZW1Q1aIydDPjsViuZ,The barn owl is capable of locating the source of a sound within a range of one to two degrees,"The barn owl first has amazing hunting capabilities. It is equipped with hearing that helps him see with his ears. The owl is able to change the direction of fight and flight without using its eyes. It is able to readjust its talons to where the prey is moving with these hearing capabilities. It has specific features on its face that channel sounds into his ears that are different than each other. One hears noises abobve and the other hears noises below. With these he is able to react quickly on the horizontal plane. His reaction time in the air is equal to that of a human but on the azimuth level it is three times a human. Because of this unique evolved skill set, he is able to survive in the habitat he was built for because of the prey that he targets. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Xiaowen Yuan,0,Ziyi Wang,0,Jeffery Phonn,0,0
kjN8uVznoxhxzSaJaccU,The entire elaborate facial structure is hidden under a layer of particularly fine feathers,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
kvWyV59MZTAOMyBJZeLQ,Detection of subtle changes in the sound origin to infer movement direction of prey,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,1,1
kygHHju6hR8mnoby27dx,Barn owl face feathers are stiff and dense,"The barn owl first has amazing hunting capabilities. It is equipped with hearing that helps him see with his ears. The owl is able to change the direction of fight and flight without using its eyes. It is able to readjust its talons to where the prey is moving with these hearing capabilities. It has specific features on its face that channel sounds into his ears that are different than each other. One hears noises abobve and the other hears noises below. With these he is able to react quickly on the horizontal plane. His reaction time in the air is equal to that of a human but on the azimuth level it is three times a human. Because of this unique evolved skill set, he is able to survive in the habitat he was built for because of the prey that he targets. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Xiaowen Yuan,0,Ziyi Wang,0,Jeffery Phonn,0,0
l99VK3Xd9yExE3LrpgUx,Barn owl hunts from air,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Jessica Cai,1,Tirdad Barghi,1,Benjamin Brown,1,Cynthia Lee,1,4
lVf7CyGRXZpBA35ZqfPc,Barn owl must determine angle of elevation above the prey it's hunting,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Amelia Henriques,0,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,0
lgZUc1HiLhv4rSVeNuUn,Information processing is accomplished in brain centers,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Amelia Henriques,0,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,0
ljvUvdUjjwBbr3PX8SAi,Barn owl's skull is narrow and small,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
lpEZdFmViPx5gjp0vefM,Sound processing in neural networks involves selection of sensory cues,"the talons of the owl can readjust quickly providing proof of the owl's exceptional hearing abilities, the face is the most visually appealing feature on the owl, the ears of the owl are covered by a thin covering to let sound in, the different ears are more primed to hear different things, for example on ear hears sounds above better the other ear hears sounds below better, the owl is able to visualize the lovcation of its prey based on when the sounds from the prey reach each ear, these owl hear about the same as humans on the horizontal plane but hear three times better than humans in the vertical plane
",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Ziyi Wang,0,Ember Shan,0,Xiaowen Yuan,1,1
lu2z7n8WpmoC1dVjdgva,Barn owl locates sounds in elevation (vertical dimension),"the talons of the owl can readjust quickly providing proof of the owl's exceptional hearing abilities, the face is the most visually appealing feature on the owl, the ears of the owl are covered by a thin covering to let sound in, the different ears are more primed to hear different things, for example on ear hears sounds above better the other ear hears sounds below better, the owl is able to visualize the lovcation of its prey based on when the sounds from the prey reach each ear, these owl hear about the same as humans on the horizontal plane but hear three times better than humans in the vertical plane
",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,1,Ziyi Wang,1,Ember Shan,0,Xiaowen Yuan,0,2
lvaNUTs1Qviovi1TXldp,Sensitivity of the owl's hearing is shown by its ability to orient talons for final strike,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Shaobo Liang,0,Benjamin Brown,1,Ziyi Wang,0,Tirdad Barghi,1,2
m1hXvknmWe8uE4dn0bHp,Ability to orient talons aligned with body axis of mouse in darkness,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Shaobo Liang,0,Benjamin Brown,0,Ziyi Wang,0,Tirdad Barghi,0,0
mA0F3RL9XeABpiEHYsUG,Barn owl must determine angle of elevation above the prey it's hunting,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Shaobo Liang,0,Cynthia Lee,0,Benjamin Brown,1,Tirdad Barghi,0,1
mES4MCMMYkJ7RvTLoVif,Barn owls exploit minute differences in time to determine the azimuth of sound,"Owls detect sound in the horizontal and vertical range, what helps them detect sound is when the sound reaches both ears additionally one is better for sounds above the owl and other ear is better for sounds below the owl, the sounds later then get processed in the mid brain, talons move, the owl's face is the most visually appealing as had , owls human same in azimuth but owl 3 time better in elevation,",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
mF3BAQEI1W7eulHhN40A,"Below the beak, there are ear openings hidden under preaural flaps","The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Jessica Cai,0,Tirdad Barghi,0,Benjamin Brown,0,Cynthia Lee,0,0
mNhv8qvClaWRNL6n0MPF,Barn owls must organize and interpret sound information,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,1,1
mUz047v807D0fG2pyWjZ,Barn owl is a nocturnal hunter,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
mXSlaOyZxGNFMOj75358,Barn owl's skull is narrow and small,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Jessica Cai,0,Tirdad Barghi,0,Benjamin Brown,0,Cynthia Lee,0,0
mdvbrmLJ7akrt1mR3RT8,Barn owl face feathers arrayed in tightly packed rows,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Jessica Cai,0,Tirdad Barghi,0,Benjamin Brown,0,Cynthia Lee,0,0
meB4h3nsR7TN6ua3c8uG,Two troughs run through ruff from forehead to the lower jaw,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Amelia Henriques,1,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,1,2
mlCZybAnfc5vKUOxWEah,Left ear has opening directed slightly downward,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Jessica Cai,0,Tirdad Barghi,0,Benjamin Brown,0,Cynthia Lee,0,0
mm6K4arPGQSrmGWnDNv1,Barn owl must locate prey precisely in horizontal plane,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Cynthia Lee,0,Benjamin Brown,0,Xiaowen Yuan,0,Shaobo Liang,0,0
ntAgiewHOizhaZlm64TS,"In network of neurons, impulses relayed to higher brain centers","The barn owl first has amazing hunting capabilities. It is equipped with hearing that helps him see with his ears. The owl is able to change the direction of fight and flight without using its eyes. It is able to readjust its talons to where the prey is moving with these hearing capabilities. It has specific features on its face that channel sounds into his ears that are different than each other. One hears noises abobve and the other hears noises below. With these he is able to react quickly on the horizontal plane. His reaction time in the air is equal to that of a human but on the azimuth level it is three times a human. Because of this unique evolved skill set, he is able to survive in the habitat he was built for because of the prey that he targets. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Xiaowen Yuan,0,Ziyi Wang,0,Jeffery Phonn,0,0
nuL1sCEMAIgCzeyB9iWt,Sensitivity of the owl's hearing is shown by its ability to orient talons,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Amelia Henriques,1,Tirdad Barghi,1,Jessica Cai,1,Ziyi Wang,0,3
nuy7T7emiV8WAC7agh5b,Barn owl must locate prey quickly in horizontal plane,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Xiaowen Yuan,1,Benjamin Brown,1,Cynthia Lee,1,Shaobo Liang,1,4
nyxaEAo9YDCkbmr0OiSw,Left ear more sensitive to sounds from below,"The barn owl first has amazing hunting capabilities. It is equipped with hearing that helps him see with his ears. The owl is able to change the direction of fight and flight without using its eyes. It is able to readjust its talons to where the prey is moving with these hearing capabilities. It has specific features on its face that channel sounds into his ears that are different than each other. One hears noises abobve and the other hears noises below. With these he is able to react quickly on the horizontal plane. His reaction time in the air is equal to that of a human but on the azimuth level it is three times a human. Because of this unique evolved skill set, he is able to survive in the habitat he was built for because of the prey that he targets. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,1,Xiaowen Yuan,0,Ziyi Wang,1,Jeffery Phonn,0,2
oCC7PobGALa94WJ10JDT,Barn owl must locate prey precisely in horizontal plane,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
oNQFvQj4lg3LqPseg290,Preaural flaps are two flaps of skin projected to side next to the eyes,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
oOcOm7FgJn5y6T3BEmvx,Left ear has opening directed slightly downward,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
oQMeUk9VUyLHJX6AxTyA,Layer of facial feathers is acoustically transparent,"the talons of the owl can readjust quickly providing proof of the owl's exceptional hearing abilities, the face is the most visually appealing feature on the owl, the ears of the owl are covered by a thin covering to let sound in, the different ears are more primed to hear different things, for example on ear hears sounds above better the other ear hears sounds below better, the owl is able to visualize the lovcation of its prey based on when the sounds from the prey reach each ear, these owl hear about the same as humans on the horizontal plane but hear three times better than humans in the vertical plane
",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,1,Ziyi Wang,0,Ember Shan,0,Xiaowen Yuan,0,1
oU9u6ymYzEZpPirvoTuB,Barn owls exploit minute differences in time to determine the azimuth of sound,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Amelia Henriques,0,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,0
oZao36f3lmpnAQHut5X9,Layer of facial feathers is acoustically transparent,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Jessica Cai,0,Tirdad Barghi,1,Benjamin Brown,0,Ember Shan,0,1
okNiEWmOmpVSbG26eZcR,Two troughs are joined below the beak,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Benjamin Brown,0,Shaobo Liang,0,Ziyi Wang,0,Tirdad Barghi,0,0
